max_features,n_estimators,min_samples_split,solver name,r2 score,rmse score
auto,20,2,sattimep,0.6682570844962168,0.8085299013483136
auto,20,2,clasp2,0.6952117696414226,0.8118983923292341
auto,20,2,clasp1,0.6745692870126279,0.8279370218528926
auto,20,2,picosat,0.6536406539164524,1.0066251564320616
auto,20,2,mphaseSAT,0.7020536284933019,0.8695934073017877
auto,20,2,sapperlot,0.5998330810322995,0.9920585809341467
auto,20,2,sol,0.6696586697432483,0.7307650069827872
auto,20,5,ebglucose,0.5719976098841277,0.8190522295511159
auto,20,5,ebminisat,0.6081533380194561,1.01376585929021
auto,20,5,glucose2,0.6527568397955832,0.7548678168434876
auto,20,5,glueminisat,0.6290866525899681,0.9778618414903228
auto,20,5,lingeling,0.5893312818930015,0.9077104989788608
auto,20,5,lrglshr,0.5569437754636768,1.0629913868964864
auto,20,5,minisatpsm,0.6318846677692351,0.819715327327548
auto,20,5,mphaseSAT64,0.6083698087847386,0.9750936527423472
auto,20,5,precosat,0.6084240728997026,0.9779529880308843
auto,20,5,qutersat,0.5838727852852528,0.8734669666201288
auto,20,5,rcl,0.5970487513496829,0.8473084853079785
auto,20,5,restartsat,0.6026825521586849,1.0172025337733874
auto,20,5,cryptominisat2011,0.5771806440158547,0.9923609492155758
auto,20,5,spear-sw,0.6110360688277826,0.960683444201134
auto,20,5,spear-hw,0.6480301539491362,0.8848638663624576
auto,20,5,eagleup,0.7322803823705164,0.657845144034981
auto,20,5,sparrow,0.6783455235262065,0.8604266231851038
auto,20,5,marchrw,0.6823187655199067,0.850170746617891
auto,20,5,mphaseSATm,0.7357886403307364,0.8210205033391852
auto,20,5,satime11,0.6654482125140179,0.8283527578561878
auto,20,5,tnm,0.710260029021518,0.7480065375650794
auto,20,5,mxc09,0.5854242639924692,1.0033805654989298
auto,20,5,gnoveltyp2,0.6469962766680042,0.8644103825279102
auto,20,5,sattime,0.6594126699292415,0.8432912656674298
auto,20,5,sattimep,0.6382249943697909,0.8443345029861213
auto,20,5,clasp2,0.6445737416980541,0.8767531604510703
auto,20,5,clasp1,0.6346073167082609,0.8772996525170635
auto,20,5,picosat,0.6524462269144115,1.008359345925339
auto,20,5,mphaseSAT,0.7313292567783287,0.8257667209862043
auto,20,5,sapperlot,0.5907937192583341,1.003200804243286
auto,20,5,sol,0.6716209913991289,0.728591297849208
auto,20,10,ebglucose,0.515544264250845,0.8713959774043828
auto,20,10,ebminisat,0.5210100609157939,1.1208378317170145
auto,20,10,glucose2,0.6295611971742763,0.7796726428666556
auto,20,10,glueminisat,0.59103478492411,1.0267966745571782
auto,20,10,lingeling,0.5442266654302862,0.9562600309306798
auto,20,10,lrglshr,0.517550576055049,1.1092417835882695
auto,20,10,minisatpsm,0.5579893967898745,0.8982297731972794
auto,20,10,mphaseSAT64,0.6263248625069506,0.9524788670294753
auto,20,10,precosat,0.5659836021868141,1.0295870101256182
auto,20,10,qutersat,0.5978947850103218,0.8586245033762564
auto,20,10,rcl,0.5626102871571004,0.8827741043890379
auto,20,10,restartsat,0.5386314008963002,1.0961314313067312
auto,20,10,cryptominisat2011,0.601263512270779,0.9636852796993561
auto,20,10,spear-sw,0.5622209758237103,1.0191852163259651
auto,20,10,spear-hw,0.5807961398319295,0.9656869630644858
auto,20,10,eagleup,0.6843296150017739,0.7143326406386328
auto,20,10,sparrow,0.6706240061247165,0.8706929166795544
auto,20,10,marchrw,0.6773773895793038,0.8567572277687376
auto,20,10,mphaseSATm,0.6503786673737152,0.9444461962047631
auto,20,10,satime11,0.6591984941424194,0.8360541321811703
auto,20,10,tnm,0.6351149545503956,0.8394198206706593
auto,20,10,mxc09,0.537132939583373,1.0602099665741755
auto,20,10,gnoveltyp2,0.6166550308315699,0.9007934416948774
auto,20,10,sattime,0.6220156848272507,0.8883830167017834
auto,20,10,sattimep,0.5996074412558636,0.8882562173206399
auto,20,10,clasp2,0.6553779007859013,0.8633246615132003
auto,20,10,clasp1,0.632005673170922,0.8804173566905182
auto,20,10,picosat,0.5913894789560883,1.0933497159978398
auto,20,10,mphaseSAT,0.68761877106794,0.8904092288773666
auto,20,10,sapperlot,0.5716525403662682,1.0263957001761284
auto,20,10,sol,0.6082759384040236,0.7957678892428051
auto,50,0.2,ebglucose,0.37111427445488576,0.9928288037286529
auto,50,0.2,ebminisat,0.3236928826835942,1.3318384983725724
auto,50,0.2,glucose2,0.38337455013375366,1.0059231028791131
auto,50,0.2,glueminisat,0.3796502973298822,1.2646185779473447
auto,50,0.2,lingeling,0.31583880672651843,1.1716037842197053
auto,50,0.2,lrglshr,0.36393350451351936,1.2736543533190348
auto,50,0.2,minisatpsm,0.347037837924684,1.09172966231617
auto,50,0.2,mphaseSAT64,0.32999335492651194,1.2754040805159625
auto,50,0.2,precosat,0.30202322432134,1.305661119376574
auto,50,0.2,qutersat,0.4630355154116985,0.9922159551785625
auto,50,0.2,rcl,0.3145155015958424,1.105131916754114
auto,50,0.2,restartsat,0.36836465257609974,1.2825426840226777
auto,50,0.2,cryptominisat2011,0.356633502724894,1.2241128487636697
auto,50,0.2,spear-sw,0.3231376191995141,1.2672894796180936
auto,50,0.2,spear-hw,0.29306102675974466,1.2540495429396077
auto,50,0.2,eagleup,0.39177600275229185,0.9915516709752069
auto,50,0.2,sparrow,0.24548641671353832,1.3178093093452927
auto,50,0.2,marchrw,0.37832535274999113,1.1893014675327587
auto,50,0.2,mphaseSATm,0.3242012295938388,1.3130672168703463
auto,50,0.2,satime11,0.327519228224745,1.174420384503119
auto,50,0.2,tnm,0.3258916351660379,1.1409485101102057
auto,50,0.2,mxc09,0.36610834029113315,1.240712802352034
auto,50,0.2,gnoveltyp2,0.363020774243363,1.161162403960823
auto,50,0.2,sattime,0.33206629978950764,1.1809459910068278
auto,50,0.2,sattimep,0.3076214688067771,1.1680651153352022
auto,50,0.2,clasp2,0.4000549343498929,1.1390907577617568
auto,50,0.2,clasp1,0.4416628292488932,1.0844669092720711
auto,50,0.2,picosat,0.3757774421669857,1.35136931557092
auto,50,0.2,mphaseSAT,0.2886804480158728,1.3436295955312865
auto,50,0.2,sapperlot,0.29939394960282106,1.3126642815588716
auto,50,0.2,sol,0.3860336243346645,0.9962505629043117
auto,50,0.4,ebglucose,0.2705622715396355,1.069258252792534
auto,50,0.4,ebminisat,0.24019672221619737,1.4116601885781803
auto,50,0.4,glucose2,0.2664481646121222,1.097158732285471
auto,50,0.4,glueminisat,0.26464201509480634,1.3768628262741183
auto,50,0.4,lingeling,0.2580788557842144,1.2200578444374777
auto,50,0.4,lrglshr,0.23105538402599246,1.4003863038563362
auto,50,0.4,minisatpsm,0.24051145538559293,1.1774208345373052
auto,50,0.4,mphaseSAT64,0.28868364452696826,1.31413397790755
auto,50,0.4,precosat,0.19698753124542745,1.4004613574625413
auto,50,0.4,qutersat,0.2712179733889314,1.1559319081907053
auto,50,0.4,rcl,0.23612720920190433,1.166610344460617
auto,50,0.4,restartsat,0.2980588628414912,1.3520382000548203
auto,50,0.4,cryptominisat2011,0.2541047315723829,1.3180478036423426
auto,50,0.4,spear-sw,0.29805371196104546,1.2905581622339688
auto,50,0.4,spear-hw,0.2785235606737383,1.2668780408549598
auto,50,0.4,eagleup,0.39647028347991176,0.9877178549346123
auto,50,0.4,sparrow,0.28550126168920054,1.2823889671704845
auto,50,0.4,marchrw,0.3944728810062049,1.1737542439032758
auto,50,0.4,mphaseSATm,0.27155800916509865,1.3632507528524798
auto,50,0.4,satime11,0.29739866218797417,1.200433568482694
auto,50,0.4,tnm,0.268809923397909,1.1882732808477976
auto,50,0.4,mxc09,0.3179442544492441,1.2869855790244507
auto,50,0.4,gnoveltyp2,0.3779623737892912,1.14746291707641
auto,50,0.4,sattime,0.28506110919319116,1.2217935250428986
auto,50,0.4,sattimep,0.3181498703792356,1.159150217176545
auto,50,0.4,clasp2,0.3160672189453939,1.216212031206456
auto,50,0.4,clasp1,0.3043704929420772,1.210478365286489
auto,50,0.4,picosat,0.31631733238577353,1.414267655404963
auto,50,0.4,mphaseSAT,0.2700447686469519,1.3611165066401383
auto,50,0.4,sapperlot,0.20816094388490758,1.3955171742152164
auto,50,0.4,sol,0.2846026779566244,1.0753997747759305
auto,50,0.6,ebglucose,0.11030921553118678,1.1808861955624463
auto,50,0.6,ebminisat,0.12010239797524747,1.519132491672319
auto,50,0.6,glucose2,0.12457570031337517,1.1985698772141582
auto,50,0.6,glueminisat,0.10209319424985897,1.5214472515987463
auto,50,0.6,lingeling,0.12800524893714604,1.3226912567694833
auto,50,0.6,lrglshr,0.060630000898440284,1.5478136321835538
auto,50,0.6,minisatpsm,0.10160237733730026,1.2805761218781637
auto,50,0.6,mphaseSAT64,0.1589987629687145,1.4289155566084777
auto,50,0.6,precosat,0.10373812832699558,1.4795425046237158
auto,50,0.6,qutersat,0.13500230702155835,1.259333916492915
auto,50,0.6,rcl,0.11832152452470435,1.2533443913286986
auto,50,0.6,restartsat,0.09992413846322057,1.5310105104343892
auto,50,0.6,cryptominisat2011,0.13532897133204624,1.419115323675985
auto,50,0.6,spear-sw,0.12915059161707898,1.4374646440440264
auto,50,0.6,spear-hw,0.1558558542919385,1.370351685453657
auto,50,0.6,eagleup,0.30108267141606704,1.0629099666616733
auto,50,0.6,sparrow,0.24587581753483723,1.317469207944091
auto,50,0.6,marchrw,0.26724354087409385,1.2911901495133893
auto,50,0.6,mphaseSATm,0.1822697517369276,1.4443860698646547
auto,50,0.6,satime11,0.2311505547528171,1.255753212480291
auto,50,0.6,tnm,0.2652324797038881,1.1911766256493994
auto,50,0.6,mxc09,0.132525163023681,1.4514169403649764
auto,50,0.6,gnoveltyp2,0.32160066665719633,1.1983206345912225
auto,50,0.6,sattime,0.22302784814019816,1.273696879222721
auto,50,0.6,sattimep,0.21308771633040957,1.2452553594365654
auto,50,0.6,clasp2,0.1065601794883888,1.3900654137268513
auto,50,0.6,clasp1,0.17128868058443902,1.321203359925059
auto,50,0.6,picosat,0.12614531972758236,1.598909682139047
auto,50,0.6,mphaseSAT,0.17062728885302936,1.450848479702881
auto,50,0.6,sapperlot,0.10095228978375137,1.4869901641099226
auto,50,0.6,sol,0.16448086904428472,1.1621829114108893
auto,50,0.8,ebglucose,-0.0007869491797172223,1.252446883317354
auto,50,0.8,ebminisat,-0.0005381285308652117,1.6199305929543324
auto,50,0.8,glucose2,-0.001303487995548025,1.2818491640069347
auto,50,0.8,glueminisat,-0.0016505582068020441,1.6069389849892721
auto,50,0.8,lingeling,-0.0025534639177551277,1.4182582494253897
auto,50,0.8,lrglshr,-0.00039933291374150137,1.5973019473130858
auto,50,0.8,minisatpsm,-0.003352676617545569,1.3533119268555516
auto,50,0.8,mphaseSAT64,-0.001219919335911035,1.5590964683728417
auto,50,0.8,precosat,-0.0034698489897440066,1.565532722097668
auto,50,0.8,qutersat,-0.006099809224556552,1.3581694540146985
auto,50,0.8,rcl,-0.003121172972602393,1.3368786920228952
auto,50,0.8,restartsat,-0.0010326871999810638,1.614591806298278
auto,50,0.8,cryptominisat2011,-0.00949699494353795,1.533362192726143
auto,50,0.8,spear-sw,-0.001688717308987231,1.541672167709748
auto,50,0.8,spear-hw,-0.0025634273325809698,1.4934120828112596
auto,50,0.8,eagleup,-0.0023606162869493907,1.2729037691177727
auto,50,0.8,sparrow,-8.174674164229678e-05,1.5171788861869424
auto,50,0.8,marchrw,-2.047594306398004e-05,1.5083940920450534
auto,50,0.8,mphaseSATm,-0.0030862406218423732,1.5997326050318113
auto,50,0.8,satime11,-7.868516520792568e-05,1.4321903091711965
auto,50,0.8,tnm,-0.00018354568814982208,1.3897639442685306
auto,50,0.8,mxc09,-0.001729375325787652,1.5596923766305648
auto,50,0.8,gnoveltyp2,-0.00026301623751634473,1.4550818958844265
auto,50,0.8,sattime,-0.00024630556907490053,1.445163007251901
auto,50,0.8,sattimep,-6.754937467579047e-05,1.4038151495797526
auto,50,0.8,clasp2,-0.002262273591032482,1.4722897104621535
auto,50,0.8,clasp1,-0.0012746967569521317,1.4522609329062035
auto,50,0.8,picosat,-0.0023456843486606704,1.712431020743029
auto,50,0.8,mphaseSAT,-0.004200810984817727,1.5964579063715727
auto,50,0.8,sapperlot,-0.0006771288676934439,1.5687860293169786
auto,50,0.8,sol,-0.00013118384755705925,1.271524610672986
auto,50,1.0,ebglucose,-0.00012969919820582376,1.2520355540694807
auto,50,1.0,ebminisat,-0.0016995271118773747,1.6208705068813032
auto,50,1.0,glucose2,-0.001384583680009488,1.281901071511444
auto,50,1.0,glueminisat,-0.0017898483256966191,1.607050712047913
auto,50,1.0,lingeling,-0.002609363126634401,1.418297787670441
auto,50,1.0,lrglshr,-0.0007416527114953997,1.5975752088468314
auto,50,1.0,minisatpsm,-0.0039370825336439985,1.3537059898730686
auto,50,1.0,mphaseSAT64,-0.0013922660913840978,1.5592306515078793
auto,50,1.0,precosat,-0.00224376103234758,1.564576007998839
auto,50,1.0,qutersat,-0.006567733537685694,1.3584852510296144
auto,50,1.0,rcl,-0.0026137303799256273,1.3365405100451448
auto,50,1.0,restartsat,-0.002240999931573562,1.6155659720222786
auto,50,1.0,cryptominisat2011,-0.007097235847588257,1.531538567038829
auto,50,1.0,spear-sw,-0.0004405784807921531,1.5407113798697705
auto,50,1.0,spear-hw,-0.0011022324518630278,1.492323392702023
auto,50,1.0,eagleup,-0.002083557378089518,1.2727278375732718
auto,50,1.0,sparrow,-1.003646991515339e-06,1.5171176390981427
auto,50,1.0,marchrw,-3.862297460521802e-06,1.5083815622871328
auto,50,1.0,mphaseSATm,-0.0034653409556475445,1.6000348730973373
auto,50,1.0,satime11,-0.0005085079329953945,1.4324980458937147
auto,50,1.0,tnm,-9.837911071564065e-06,1.3896432547764517
auto,50,1.0,mxc09,-0.002166556540102116,1.5600326850231618
auto,50,1.0,gnoveltyp2,-4.659815113861043e-05,1.4549244757511606
auto,50,1.0,sattime,-9.971133951869326e-05,1.445057103176475
auto,50,1.0,sattimep,-1.4875290608840075e-05,1.4037781792516224
auto,50,1.0,clasp2,-0.0038897274208378185,1.473484563197574
auto,50,1.0,clasp1,-0.0007979813385894374,1.4519151748418297
auto,50,1.0,picosat,-0.002058950492565881,1.7121860717809927
auto,50,1.0,mphaseSAT,-0.003335060142832802,1.5957695814943762
auto,50,1.0,sapperlot,-0.00043380634901257764,1.5685952863868426
auto,50,1.0,sol,-0.0002936673106008758,1.2716278937896741
auto,50,2,ebglucose,0.6017220801874015,0.7900991867913623
auto,50,2,ebminisat,0.6595955875946213,0.9448811303387687
auto,50,2,glucose2,0.635436021409099,0.7734654831993657
auto,50,2,glueminisat,0.6788960579216434,0.9098380324907284
auto,50,2,lingeling,0.6060010807607139,0.8890968318168356
auto,50,2,lrglshr,0.6413260492884718,0.9564235090871965
auto,50,2,minisatpsm,0.6488147068629347,0.8006436483967919
auto,50,2,mphaseSAT64,0.6484041502330479,0.9239109560119545
auto,50,2,precosat,0.6246678036836317,0.9574539509812071
auto,50,2,qutersat,0.6098024817983521,0.8458155725238482
auto,50,2,rcl,0.6220313454255844,0.8206220742651452
auto,50,2,restartsat,0.6564331306549969,0.9458978830385676
auto,50,2,cryptominisat2011,0.6487442451001099,0.9044903960150268
auto,50,2,spear-sw,0.6573362140526617,0.9016951743636525
auto,50,2,spear-hw,0.6601860243529687,0.8694494758028933
auto,50,2,eagleup,0.7512756433178939,0.6340780703622423
auto,50,2,sparrow,0.7349388889823717,0.7810737579143973
auto,50,2,marchrw,0.745686267489598,0.7606682379447735
auto,50,2,mphaseSATm,0.7430854717382915,0.8096039004717754
auto,50,2,satime11,0.6478589504072596,0.8498494004396375
auto,50,2,tnm,0.6734647971697103,0.794083535667165
auto,50,2,mxc09,0.6377949585678524,0.9378664281148021
auto,50,2,gnoveltyp2,0.6716176259007871,0.8337200591986912
auto,50,2,sattime,0.6618991258050166,0.8402074053746516
auto,50,2,sattimep,0.67171355241163,0.8043067888583949
auto,50,2,clasp2,0.6854886475690718,0.8247470072922147
auto,50,2,clasp1,0.6823249579882131,0.8180118254311323
auto,50,2,picosat,0.6725210631976231,0.978804618571155
auto,50,2,mphaseSAT,0.73759608959217,0.8160792576584199
auto,50,2,sapperlot,0.6252199258457571,0.9600745835720874
auto,50,2,sol,0.714849460731391,0.6789431089822512
auto,50,5,ebglucose,0.5664253173322849,0.82436673204569
auto,50,5,ebminisat,0.574866688531487,1.0559470795602384
auto,50,5,glucose2,0.6336345724130767,0.7753741215469476
auto,50,5,glueminisat,0.6394015374633237,0.9641690883251078
auto,50,5,lingeling,0.5892374492144786,0.9078141933181255
auto,50,5,lrglshr,0.5860119790956904,1.0275292930629796
auto,50,5,minisatpsm,0.6270354227000479,0.8250967864050557
auto,50,5,mphaseSAT64,0.6496052556029019,0.9223314951448569
auto,50,5,precosat,0.6004691915364326,0.987836621762539
auto,50,5,qutersat,0.6269626370298096,0.8270077732063602
auto,50,5,rcl,0.590215153416093,0.8544629771299912
auto,50,5,restartsat,0.6422368596385514,0.9652424465135205
auto,50,5,cryptominisat2011,0.6100323626641062,0.9530298847192534
auto,50,5,spear-sw,0.5851107583277004,0.9921828769389899
auto,50,5,spear-hw,0.6710841986595257,0.8553938051563781
auto,50,5,eagleup,0.7421098323802993,0.6456556672968706
auto,50,5,sparrow,0.7111754811436741,0.8153349688094582
auto,50,5,marchrw,0.7313977477460001,0.7817451606578469
auto,50,5,mphaseSATm,0.7455384951210122,0.8057295757812144
auto,50,5,satime11,0.6555699938984338,0.8404930659256559
auto,50,5,tnm,0.6669665795580485,0.8019459461966685
auto,50,5,mxc09,0.6003797741539078,0.9851162321198127
auto,50,5,gnoveltyp2,0.6591641957994425,0.8493817720805565
auto,50,5,sattime,0.6368395055972897,0.870788444948927
auto,50,5,sattimep,0.6395009821288655,0.8428441953078247
auto,50,5,clasp2,0.6914891029689543,0.8168415853091031
auto,50,5,clasp1,0.6385446485579629,0.8725601272943307
auto,50,5,picosat,0.6403614351480142,1.0257403787037047
auto,50,5,mphaseSAT,0.7276609531920434,0.8313849235620937
auto,50,5,sapperlot,0.5868336477617724,1.0080433272131095
auto,50,5,sol,0.6498470906623764,0.7523590609279098
auto,50,10,ebglucose,0.5811079899222222,0.810288244107212
auto,50,10,ebminisat,0.5329880894982949,1.1067347947640362
auto,50,10,glucose2,0.5948344861768784,0.815399228769744
auto,50,10,glueminisat,0.6172241365659932,0.9933757198830048
auto,50,10,lingeling,0.559835198541677,0.9397432234599576
auto,50,10,lrglshr,0.5845630523746546,1.0293258598285597
auto,50,10,minisatpsm,0.5921002440665772,0.8628748785216703
auto,50,10,mphaseSAT64,0.6394387110769566,0.9356163356882048
auto,50,10,precosat,0.5616143287351049,1.0347564945591916
auto,50,10,qutersat,0.6128759332312751,0.8424778881366931
auto,50,10,rcl,0.5810797653216973,0.8639348073169384
auto,50,10,restartsat,0.586685750775436,1.0374777793120475
auto,50,10,cryptominisat2011,0.5939828650825109,0.9724435873659103
auto,50,10,spear-sw,0.5823965744314821,0.9954229908683796
auto,50,10,spear-hw,0.5952555857870006,0.9488862725197557
auto,50,10,eagleup,0.711895427974935,0.6824308484645277
auto,50,10,sparrow,0.6830511120133563,0.8541097038214965
auto,50,10,marchrw,0.6776359007803499,0.8564139075584469
auto,50,10,mphaseSATm,0.687005050642832,0.8936077459970193
auto,50,10,satime11,0.6005033016162699,0.9051910315687238
auto,50,10,tnm,0.641544811239422,0.8319909899648589
auto,50,10,mxc09,0.577577789846045,1.0128313066827157
auto,50,10,gnoveltyp2,0.6129180606387692,0.9051734055168034
auto,50,10,sattime,0.6480888648840966,0.8571954607902219
auto,50,10,sattimep,0.6526229939382713,0.8273624207514454
auto,50,10,clasp2,0.6568280335683063,0.8615063579612676
auto,50,10,clasp1,0.668340784263588,0.8358225206364144
auto,50,10,picosat,0.5847381803634542,1.102212483324042
auto,50,10,mphaseSAT,0.6688249135740334,0.9168029821951095
auto,50,10,sapperlot,0.5733491328068367,1.0243610167976547
auto,50,10,sol,0.6375652507676659,0.7654400836540424
auto,100,0.2,ebglucose,0.3560537927691947,1.00464654380472
auto,100,0.2,ebminisat,0.3247534671072717,1.3307937944608725
auto,100,0.2,glucose2,0.38884144988687075,1.0014540009086101
auto,100,0.2,glueminisat,0.3786591821564339,1.2656283974345197
auto,100,0.2,lingeling,0.3201234976379226,1.1679293252913898
auto,100,0.2,lrglshr,0.3342682712663113,1.303016611462912
auto,100,0.2,minisatpsm,0.3469196580803636,1.0918284541081684
auto,100,0.2,mphaseSAT64,0.3359857222059893,1.2696878274403978
auto,100,0.2,precosat,0.27287121713032025,1.3326486192288913
auto,100,0.2,qutersat,0.4180914240217516,1.0329060096849103
auto,100,0.2,rcl,0.3381837753920579,1.0858854340749828
auto,100,0.2,restartsat,0.38639494745860525,1.2641047936854726
auto,100,0.2,cryptominisat2011,0.3619977957452106,1.218998932339254
auto,100,0.2,spear-sw,0.3199865207299617,1.270235955242909
auto,100,0.2,spear-hw,0.3190026628657069,1.2308253679296368
